repo_name,commit_num,commit,code_slice,ground_truth,prediction
Ghost-Downloader-3,138,88478,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,138,88478,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,138,88478,NEW@<body>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,138,88478,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,138,88478,NEW@<body>@app_components_update_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,138,88478,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,138,88478,NEW@<module>@app_components_add_task_dialog.py_slice.py,Undetermined,Undetermined
Ghost-Downloader-3,138,88478,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,139,68619,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,139,68619,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,139,68619,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,139,68619,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,139,68619,NEW@<body>@plugins_jy_os_page.py_slice.py,Undetermined,Undetermined
Ghost-Downloader-3,140,3ac47,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,140,3ac47,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,140,3ac47,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,140,3ac47,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,140,3ac47,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,140,3ac47,NEW@<module>@app_common_methods.py_slice.py,Benign,Benign
Ghost-Downloader-3,140,3ac47,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,141,56535,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,141,56535,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,141,56535,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,141,56535,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,142,4e313,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,142,4e313,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,142,4e313,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,142,4e313,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,143,f553c,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,143,f553c,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,143,f553c,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,143,f553c,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,143,f553c,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,143,f553c,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,144,26f5d,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,144,26f5d,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,144,26f5d,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,144,26f5d,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,145,698c5,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,145,698c5,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,145,698c5,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@app_components_update_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,145,698c5,NEW@<body>@plugins_jy_os_page.py_slice.py,Undetermined,Undetermined
Ghost-Downloader-3,145,698c5,NEW@<module>@app_components_add_task_dialog.py_slice.py,Undetermined,Undetermined
Ghost-Downloader-3,145,698c5,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,146,49f13,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,146,49f13,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,146,49f13,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,146,49f13,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,147,391af,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,147,391af,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,147,391af,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,147,391af,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<body>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<body>@app_components_update_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<body>@plugins_jy_os_page.py_slice.py,Undetermined,Undetermined
Ghost-Downloader-3,147,391af,NEW@<module>@app_common_methods.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<module>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,147,391af,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,148,66d02,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,NEW@<module>@app_common_methods.py_slice.py,Benign,Benign
Ghost-Downloader-3,148,66d02,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,149,dc6ac,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,149,dc6ac,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,149,dc6ac,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,149,dc6ac,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,149,dc6ac,NEW@<module>@app_common_methods.py_slice.py,Benign,Benign
Ghost-Downloader-3,150,074ec,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,150,074ec,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,150,074ec,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,150,074ec,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,151,8e76b,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,151,8e76b,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,151,8e76b,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,151,8e76b,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,152,45291,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,NEW@<module>@app_common_methods.py_slice.py,Benign,Benign
Ghost-Downloader-3,152,45291,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,153,1820d,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,153,1820d,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,153,1820d,NEW@<body>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,153,1820d,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,153,1820d,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,154,f8df0,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@app_view_main_window.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@app_view_setting_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,154,f8df0,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,154,f8df0,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,154,f8df0,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,155,e53e6,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,155,e53e6,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,155,e53e6,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,155,e53e6,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,155,e53e6,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,155,e53e6,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<body>@app_components_update_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<body>@app_view_debug_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<body>@plugins_jy_os_page.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<module>@app_common_methods.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,<module>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,156,66d94,NEW@<body>@app_common_download_task.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,NEW@<body>@app_components_add_task_dialog.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,NEW@<body>@app_components_task_card.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,NEW@<body>@app_view_main_window.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,NEW@<body>@app_view_setting_interface.py_slice.py,Benign,Benign
Ghost-Downloader-3,156,66d94,NEW@<module>@main.py_slice.py,Benign,Benign
Ghost-Downloader-3,157,d2e0a,<body>@app_common_download_task.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,157,d2e0a,<body>@app_components_add_task_dialog.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Ghost-Downloader-3,157,d2e0a,<body>@app_components_task_card.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
