repo_name,commit_num,commit,code_slice,classification,result_two_steps
Virus000,4,0fea8,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,4,0fea8,NEW@<module>@aTTacKer.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,4,0fea8,NEW@<module>@viCtim.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,4,0fea8,<body>@aTTacKer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus000,5,26784,<module>@aTTacKer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus000,5,26784,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,5,26784,NEW@<module>@viCtim.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,5,26784,NEW@<body>@aTTacKer.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,6,29176,<module>@aTTacKer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus000,6,29176,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,6,29176,<module>@viCtim.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus000,6,29176,<body>@aTTacKer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
wanna-smile,0,b7497,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,2,b8055,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,3,822b7,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,5,11ee6,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
wanna-smile,7,4d56b,NEW@<module>@wanna-smile.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,8,1d361,NEW@<module>@bin_wanna-smile.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,8,1d361,NEW@<module>@bin_wanna-smile_SILENT_RUNNER.py_slice.py,Undetermined,Undetermined
wanna-smile,10,3355f,<module>@bin_wanna-smile_SILENT_RUNNER.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
wanna-smile,10,3355f,<module>@bin_wanna-smile.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
wanna-smile,11,dfb17,NEW@<module>@old_wanna-smile_SILENT_RUNNER.py_slice.py,Undetermined,Undetermined
wanna-smile,11,dfb17,NEW@<module>@old_wanna-smile.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,12,a3479,NEW@<module>@bin_wanna-smile.py_slice.py,Full Attack Chain,Full Attack Chain
wanna-smile,12,a3479,NEW@<module>@bin_wanna-smile_SILENT_RUNNER.py_slice.py,Undetermined,Core Attack Chain
wanna-smile,13,0ccc5,NEW@<module>@bin_wanna-smile.py_slice.py,Full Attack Chain,Core Attack Chain
wanna-smile,13,0ccc5,<module>@bin_wanna-smile_SILENT_RUNNER.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
wanna-smile,14,e9458,<module>@bin_wanna-smile_SILENT_RUNNER.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,0,357a2,NEW@<module>@main.py_slice.py,Undetermined,Undetermined
WannaHappy,1,8e166,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,1,8e166,NEW@<module>@scan.py_slice.py,Benign,Benign
WannaHappy,2,8e70e,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,2,8e70e,NEW@<module>@scan.py_slice.py,Benign,Benign
WannaHappy,2,8e70e,NEW@<module>@decryptor.py_slice.py,Undetermined,Undetermined
WannaHappy,3,f5d88,<module>@scan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,3,f5d88,<module>@decryptor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,3,f5d88,NEW@<module>@main.py_slice.py,Undetermined,Undetermined
WannaHappy,4,6504c,<module>@scan.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,4,6504c,<module>@decryptor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,4,6504c,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,4,6504c,NEW@<module>@blocker.py_slice.py,Undetermined,Undetermined
WannaHappy,4,6504c,NEW@<body>@blocker.py_slice.py,Benign,Benign
WannaHappy,5,ef915,<module>@decryptor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,5,ef915,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
WannaHappy,5,ef915,NEW@<module>@EXAMPLE-DJVU.py_slice.py,Full Attack Chain,Full Attack Chain
WannaHappy,5,ef915,NEW@<module>@blocker.py_slice.py,Undetermined,Undetermined
WannaHappy,5,ef915,NEW@<module>@scan.py_slice.py,Benign,Benign
WannaHappy,5,ef915,<body>@blocker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
winrar-SFX-0day-exploiter,1,7ee82,NEW@<body>@socks.py_slice.py,Benign,Benign
winrar-SFX-0day-exploiter,2,4fd3c,NEW@<module>@winrarxexe.py_slice.py,Full Attack Chain,Full Attack Chain
winrar-SFX-0day-exploiter,2,4fd3c,<body>@socks.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Wormy,1,d8da1,NEW@<module>@wormy.py_slice.py,Core Attack Chain,Core Attack Chain
Wormy,2,1f19d,NEW@<module>@wormy.py_slice.py,Core Attack Chain,Core Attack Chain
Wormy,3,0379f,NEW@<module>@wormy.py_slice.py,Core Attack Chain,Core Attack Chain
Wormy,4,0a648,NEW@<module>@wormy.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,0,3fd09,NEW@<module>@test.py_slice.py,Undetermined,Undetermined
1stMalware,1,ba466,NEW@<module>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,2,177b1,NEW@<module>@test.py_slice.py,Undetermined,Undetermined
1stMalware,2,177b1,<module>@modules_crypt_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,3,f5809,NEW@<body>@modules_crypt_crypt.py_slice.py,Undetermined,Undetermined
1stMalware,3,f5809,<module>@test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,3,f5809,NEW@<body>@modules_rights_getRights.py_slice.py,Undetermined,Undetermined
1stMalware,4,c45da,<body>@modules_rights_getRights.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,4,c45da,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,5,426f7,<body>@modules_rights_getRights.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,5,426f7,<body>@modules_crypt_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,6,21b58,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,6,21b58,<body>@modules_rights_getRights.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,6,21b58,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,6,21b58,NEW@<module>@modules_network_smtp.py_slice.py,Full Attack Chain,Full Attack Chain
1stMalware,7,3a8ed,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,7,3a8ed,<body>@modules_rights_getRights.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,7,3a8ed,NEW@<module>@modules_network_stmpgmail.py_slice.py,Full Attack Chain,Full Attack Chain
1stMalware,7,3a8ed,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,8,03ca7,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,8,03ca7,<body>@modules_rights_getRights.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
1stMalware,8,03ca7,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,9,47f7a,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,9,47f7a,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,9,47f7a,NEW@<body>@modules_rights_getRights.py_slice.py,Undetermined,Undetermined
1stMalware,10,3a1e0,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,10,3a1e0,NEW@<body>@modules_crypt_crypt.py_slice.py,Core Attack Chain,Core Attack Chain
1stMalware,10,3a1e0,NEW@<body>@modules_rights_getRights.py_slice.py,Undetermined,Undetermined
Backdoorcreator,0,04d0c,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,0,04d0c,NEW@<module>@server.py_slice.py,Benign,Benign
Backdoorcreator,1,22da0,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,1,22da0,NEW@<module>@server.py_slice.py,Undetermined,Undetermined
Backdoorcreator,2,677e6,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,2,677e6,<module>@server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Backdoorcreator,3,697db,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,3,697db,NEW@<module>@server.py_slice.py,Undetermined,Undetermined
Backdoorcreator,4,ad97a,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,4,ad97a,NEW@<module>@server.py_slice.py,Benign,Benign
Backdoorcreator,5,c92d2,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,5,c92d2,NEW@<module>@server.py_slice.py,Benign,Benign
Backdoorcreator,6,1ce4c,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,6,1ce4c,<module>@server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Backdoorcreator,7,417b1,NEW@<module>@backdoorcreate.py_slice.py,Full Attack Chain,Full Attack Chain
Backdoorcreator,7,417b1,<module>@server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,0,60dc3,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,1,e7c5d,NEW@encode@core_jpeg_stegano.py_slice.py,Undetermined,Undetermined
BskyBot,1,e7c5d,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,1,e7c5d,NEW@decode@core_jpeg_stegano.py_slice.py,Undetermined,Undetermined
BskyBot,2,dc601,NEW@deserialize_string@core_data_serializer.py_slice.py,Benign,Benign
BskyBot,2,dc601,NEW@deserialize_bytes@core_data_serializer.py_slice.py,Benign,Benign
BskyBot,2,dc601,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,2,dc601,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,2,dc601,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,3,48818,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,3,48818,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,3,48818,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,3,48818,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,3,48818,deserialize_string@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,4,bae5f,NEW@<body>@core_dummy_image_path_generator.py_slice.py,Benign,Benign
BskyBot,4,bae5f,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,4,bae5f,NEW@<module>@example.py_slice.py,Benign,Benign
BskyBot,4,bae5f,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,4,bae5f,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,4,bae5f,NEW@<body>@bot_bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,4,bae5f,NEW@<body>@controller_main.py_slice.py,Benign,Benign
BskyBot,4,bae5f,NEW@<module>@bot_bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,4,bae5f,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,<module>@example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,NEW@<body>@core_dummy_image_path_generator.py_slice.py,Benign,Benign
BskyBot,5,b7819,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,<body>@controller_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,NEW@<body>@bot_bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,5,b7819,NEW@<module>@bot_bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,5,b7819,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,5,b7819,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,6,57dd6,NEW@<body>@core_dummy_image_path_generator.py_slice.py,Benign,Benign
BskyBot,6,57dd6,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,6,57dd6,NEW@<body>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,6,57dd6,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,6,57dd6,NEW@<module>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,6,57dd6,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,6,57dd6,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,<body>@bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,NEW@<module>@controller.py_slice.py,Full Attack Chain,Full Attack Chain
BskyBot,7,7e97f,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,<module>@bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,<body>@core_dummy_image_path_generator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,7,7e97f,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,8,e0939,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,8,e0939,NEW@<body>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,8,e0939,NEW@<module>@controller.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,8,e0939,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,8,e0939,NEW@<module>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,8,e0939,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,8,e0939,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,8,e0939,<body>@core_dummy_image_path_generator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,8,e0939,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,9,d789a,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,9,d789a,<body>@bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,9,d789a,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,9,d789a,NEW@<module>@controller.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,9,d789a,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,9,d789a,NEW@<module>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,9,d789a,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,9,d789a,<body>@core_dummy_image_path_generator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,9,d789a,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,10,baced,NEW@<body>@core_dummy_image_path_generator.py_slice.py,Benign,Benign
BskyBot,10,baced,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,10,baced,NEW@<body>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,10,baced,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,10,baced,NEW@<module>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,10,baced,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,10,baced,NEW@<module>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,10,baced,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,10,baced,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,11,fbe51,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,<body>@bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,NEW@<module>@controller.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,11,fbe51,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,<module>@bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,<body>@core_bsky_client.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,<body>@core_dummy_image_path_generator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,11,fbe51,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
BskyBot,12,b40cc,NEW@<body>@core_dummy_image_path_generator.py_slice.py,Benign,Benign
BskyBot,12,b40cc,encode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,12,b40cc,NEW@<body>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,12,b40cc,NEW@<body>@core_bsky_client.py_slice.py,Benign,Benign
BskyBot,12,b40cc,NEW@<module>@controller.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,12,b40cc,deserialize_bytes@core_data_serializer.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,12,b40cc,NEW@<module>@bot.py_slice.py,Core Attack Chain,Core Attack Chain
BskyBot,12,b40cc,decode@core_jpeg_stegano.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
BskyBot,12,b40cc,NEW@<body>@controller.py_slice.py,Undetermined,Undetermined
Cerberus,0,ab1e0,NEW@<module>@Cerberus.py_slice.py,Full Attack Chain,Full Attack Chain
Cerberus,1,44601,<module>@Cerberus.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Cerberus,2,cb198,<module>@Cerberus.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Cerberus,3,7d2ad,<module>@Cerberus.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Cerberus,4,e8f21,NEW@<module>@Cerberus.py_slice.py,Core Attack Chain,Core Attack Chain
Cerberus,5,f03d4,<module>@Cerberus.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Cerberus,6,261a4,NEW@<module>@Cerberus.py_slice.py,Full Attack Chain,Full Attack Chain
Cerberus,7,1262b,NEW@<module>@Cerberus.py_slice.py,Full Attack Chain,Full Attack Chain
Cerberus,8,f5ca7,NEW@<module>@Cerberus.py_slice.py,Full Attack Chain,Full Attack Chain
Doomed,0,d5b77,NEW@<module>@doomed.py_slice.py,Undetermined,Undetermined
Doomed,0,d5b77,NEW@<module>@deneme.py_slice.py,Undetermined,Undetermined
Doomed,0,d5b77,NEW@<body>@game_sprite_object.py_slice.py,Benign,Benign
Doomed,0,d5b77,NEW@<module>@lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,0,d5b77,NEW@<body>@game_npc.py_slice.py,Benign,Benign
Doomed,1,1e3ca,NEW@<module>@doomed.py_slice.py,Undetermined,Undetermined
Doomed,1,1e3ca,NEW@<body>@sprite_object.py_slice.py,Benign,Benign
Doomed,1,1e3ca,NEW@<body>@game_sprite_object.py_slice.py,Benign,Benign
Doomed,1,1e3ca,NEW@<body>@npc.py_slice.py,Benign,Benign
Doomed,1,1e3ca,NEW@<module>@lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,1,1e3ca,NEW@<body>@game_npc.py_slice.py,Benign,Benign
Doomed,1,1e3ca,<module>@deneme.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Doomed,2,d1557,NEW@<module>@doomed.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,2,d1557,<module>@lock.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Doomed,2,d1557,NEW@<body>@sprite_object.py_slice.py,Benign,Benign
Doomed,3,8e8c4,NEW@<body>@sprite_object.py_slice.py,Benign,Benign
Doomed,3,8e8c4,NEW@<module>@lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,3,8e8c4,<module>@doomed.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Doomed,4,01c74,NEW@<module>@DOOM_lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,4,01c74,NEW@<module>@DOOM.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,4,01c74,NEW@<body>@DOOM_sprite_object.py_slice.py,Benign,Benign
Doomed,4,01c74,NEW@<body>@DOOM_npc.py_slice.py,Benign,Benign
Doomed,5,2b87d,<body>@DOOM_npc.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Doomed,5,2b87d,NEW@<module>@DOOM_lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,5,2b87d,NEW@<module>@DOOM.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,5,2b87d,NEW@<body>@DOOM_sprite_object.py_slice.py,Benign,Benign
Doomed,6,a580d,<module>@DOOM_lock.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Doomed,6,a580d,NEW@<module>@DOOM.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,6,a580d,NEW@<body>@DOOM_sprite_object.py_slice.py,Benign,Benign
Doomed,7,920bf,NEW@<body>@DOOM_weapon.py_slice.py,Benign,Benign
Doomed,7,920bf,NEW@<module>@DOOM_lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,7,920bf,NEW@<module>@DOOM.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,7,920bf,NEW@<body>@DOOM_sprite_object.py_slice.py,Benign,Benign
Doomed,7,920bf,NEW@<body>@DOOM_npc.py_slice.py,Benign,Benign
Doomed,8,06b31,NEW@<body>@DOOM_weapon.py_slice.py,Benign,Benign
Doomed,8,06b31,NEW@<module>@DOOM_lock.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,8,06b31,NEW@<module>@DOOM.py_slice.py,Core Attack Chain,Core Attack Chain
Doomed,8,06b31,NEW@<body>@DOOM_sprite_object.py_slice.py,Benign,Benign
Doomed,8,06b31,NEW@<body>@DOOM_npc.py_slice.py,Benign,Benign
EvilCrow,0,402ea,NEW@<module>@EvilCrow.py_slice.py,Core Attack Chain,Core Attack Chain
EvilCrow,1,2ec65,NEW@<module>@EvilCrow.py_slice.py,Core Attack Chain,Core Attack Chain
EvilCrow,2,8c077,NEW@<module>@EvilCrow.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,2,4533e,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,3,90d6a,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,3,90d6a,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,3,90d6a,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,3,90d6a,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,3,90d6a,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,4,4dce8,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,4,4dce8,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,4,4dce8,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,4,4dce8,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,4,4dce8,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,5,96855,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,5,96855,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,5,96855,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,5,96855,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,5,96855,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,6,74617,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,6,74617,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,6,74617,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,6,74617,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,6,74617,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,7,55bbf,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,7,55bbf,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,7,55bbf,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,7,55bbf,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,7,55bbf,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,8,63891,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,8,63891,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,8,63891,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,NEW@<module>@regedit_and_virus_safe.py_slice.py,Undetermined,Undetermined
