repo_name,commit_num,commit,code_slice,classification,llm_classify_v2
HackerDoomsday,21,88b3c,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,gui.py__lambda_5_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,regedit_and_virus_safe.py_MinusRegedit_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,gui.py__lambda_6_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,regedit_and_virus_safe.py_configure_system_settings_after_50_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,multimedia.py_change_txt_1_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,gui.py__lambda_5_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,regedit_and_virus_safe.py_MinusRegedit_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,gui.py__lambda_6_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,regedit_and_virus_safe.py_configure_system_settings_after_50_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,22,3b318,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,23,cc00d,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,multimedia.py_change_txt_1_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,23,cc00d,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,gui.py__lambda_5_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,23,cc00d,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,gui.py__lambda_6_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,23,cc00d,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,23,cc00d,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,23,cc00d,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
Hallucinate,0,1ab46,compiler.py__module__slice.py,Full Attack Chain,Full Attack Chain
Hallucinate,1,1971e,compiler.py_walk_slice.py,Benign Artifact,Benign Artifact
Hallucinate,1,1971e,compiler.py__module__slice.py,Full Attack Chain,Full Attack Chain
Hallucinate,2,cf047,compiler.py_walk_slice.py,Benign Artifact,Benign Artifact
Hallucinate,2,cf047,compiler.py__module__slice.py,Full Attack Chain,Full Attack Chain
Hallucinate,3,ea14a,compiler.py_walk_slice.py,Benign Artifact,Benign Artifact
Hallucinate,3,ea14a,compiler.py__module__slice.py,Full Attack Chain,Full Attack Chain
Hallucinate,4,961c9,compiler.py_walk_slice.py,Benign Artifact,Benign Artifact
Hallucinate,4,961c9,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
Hallucinate,4,961c9,compiler.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,0,ba7bd,_module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,0,ba7bd,folder_explore2_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,1,4a9ea,attacker.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,2,65556,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,2,65556,test.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,3,7ac4d,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,4,88f37,base.py_main_slice.py,Undetermined Call Chain,Undetermined Call Chain
Infinite-Folder-Virus,4,88f37,attacker.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,5,2118e,base.py_main_slice.py,Undetermined Call Chain,Undetermined Call Chain
Infinite-Folder-Virus,5,2118e,attacker.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,6,90d1d,base.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,6,90d1d,attacker.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,7,a6604,base.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,7,a6604,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,8,4f6a1,base.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,8,4f6a1,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,8,4f6a1,test.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,9,f5eb8,base.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,9,f5eb8,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,9,f5eb8,test.py_FolderRemove_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,9,f5eb8,test.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,10,eb4ab,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,10,eb4ab,base.py_Main_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,10,eb4ab,attacker.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,10,eb4ab,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,11,983cf,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,11,983cf,base.py_Main_slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,11,983cf,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,11,983cf,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,12,a5995,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,12,a5995,base.py_Main_slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,12,a5995,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,12,a5995,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,13,903ad,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,13,903ad,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,13,903ad,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,14,8c8d1,base.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,14,8c8d1,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,14,8c8d1,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,15,f9ce1,base.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,15,f9ce1,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,15,f9ce1,EnvCreator.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,16,1c08f,base.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,16,1c08f,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,16,1c08f,base.py_MAIN_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,16,1c08f,ctypesTest.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,17,9f429,base.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,17,9f429,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,17,9f429,base.py_MAIN_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,17,9f429,ctypesTest.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,18,926e2,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,18,926e2,attacker.py__module__slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,18,926e2,EnvCreator.py_EnvCreator_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,18,926e2,Fbscraper.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,19,4e4db,base.py__module__slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,19,4e4db,attacker.py__module__slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,19,4e4db,EnvCreator.py_EnvCreator_slice.py,Benign Artifact,Benign Artifact
Infinite-Folder-Virus,19,4e4db,Fbscraper.py__module__slice.py,Benign Artifact,Benign Artifact
