repo_name,commit_num,commit,prev_true_snapshot_label,true_snapshot_label,prev_pred_snapshot_label,pred_snapshot_label,true_snapshot_transition,pred_snapshot_transition,true_snapshot_malicious,pred_snapshot_malicious,new_slice_count,new_true_malicious_count,new_pred_malicious_count,candidate_true_same_malicious,candidate_pred_same_malicious,new_slice_details
funny-virus,15,11668,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@papa_socket.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@papa_papa_socket.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@papa_socket.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
funny-virus,16,ad64d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,15,12,12,1,1,NEW@<body>@papa_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@papa_payload.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@papa_server.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@papa_socket.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@1.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Birthday_Message_Bomb_superstar.py_slice.py|T:Benign|P:Benign || NEW@<module>@papa_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@papa_papa_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@papa_papa_socket.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@papa_payload.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@papa_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@papa_socket.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@riny_riny.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@riny_riny_listner.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@usb_history.py_slice.py|T:Benign|P:Benign
funny-virus,17,5776f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,0,1,1,NEW@<module>@Birthday_Message_Bomb_superstar.py_slice.py|T:Full Attack Chain|P:Benign
funny-virus,18,3e3b2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
iobdug_malware_py,2,5d3d8,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@executable.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
keylogger,6,10d8d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_bot.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,7,64762,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_overlord.py_slice.py|T:Undetermined|P:Undetermined || NEW@run@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,8,fd003,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_overlord.py_slice.py|T:Undetermined|P:Undetermined
keylogger,9,ee3ab,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_bot.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_overlord.py_slice.py|T:Undetermined|P:Undetermined
keylogger,10,97edf,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_sys_platform.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_bot.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,11,b168c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,3,3,1,1,NEW@<body>@src_client_sys_platform.py_slice.py|T:Benign|P:Benign || NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_overlord.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_overlord.py_slice.py|T:Undetermined|P:Undetermined
keylogger,12,9176b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,4,4,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_overlord.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,14,d5dad,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<body>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,15,04c24,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
keylogger,17,43a00,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,18,0bee1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,19,dd79c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,20,aa11f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,21,f7a90,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_overlord.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,22,c4cb2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign
keylogger,23,ab29d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,4,4,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@run@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,24,fb60c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,7,4,4,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_models_user.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_overlord.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,25,1c092,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,26,db70d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,0,0,1,1,NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,27,2b0ae,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,28,35982,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@run@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,29,a1fa1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,30,da4e5,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,31,5dfdd,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@run@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,32,76743,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,33,b0fba,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,34,eb665,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_secrets.py_slice.py|T:Benign|P:Benign
keylogger,35,26557,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,36,826bf,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,37,944c2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,0,0,1,1,NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,38,a9570,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_secrets.py_slice.py|T:Benign|P:Benign
keylogger,39,943eb,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@run@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,40,c1c0f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
keylogger,41,3a05f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,42,3e1bd,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,3,3,1,1,NEW@<body>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@src_server_socket_handler.py_slice.py|T:Benign|P:Benign || NEW@<module>@src_client_bot.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@src_keylogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@src_server_socket_handler.py_slice.py|T:Undetermined|P:Undetermined
keylogger,43,26727,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,0,0,1,1,NEW@<module>@src_overlord.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@src_server_secrets.py_slice.py|T:Benign|P:Benign
keylogger,44,8f0fd,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,45,0ef3a,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
keylogger,46,1c0c8,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
little-python-malware,1,2647f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
little-python-malware,2,6c7ab,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<module>@guess-number-game.py_slice.py|T:Benign|P:Benign
malware-01,1,6a36d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
malware-01,2,f71ca,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
malware-01,3,b22f0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
megaloptera,1,6af8d,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
megaloptera,2,50c4a,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
megaloptera,3,88129,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@main.py_slice.py|T:Undetermined|P:Undetermined
megaloptera,4,695c1,Core Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Full Attack Chain,1,1,1,1,1,1,0,NEW@<module>@megaloptera.py_slice.py|T:Core Attack Chain|P:Full Attack Chain
megaloptera,5,75922,Core Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Core Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,0,1,NEW@<module>@src_dropper.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
megaloptera,6,b815c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<body>@megaloptera.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
megaloptera,7,d66ad,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@dropper.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@dropperObfuscate.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
parvox,2,7f76c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
parvox,3,3bc2b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
parvox,4,1cf7a,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,4,4,1,1,NEW@<module>@payloads_comspec.py_slice.py|T:Benign|P:Benign || NEW@<module>@payloads_gwifi.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@payloads_replicate.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_revshell.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_wallp.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
parvox,5,ae436,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,7,6,6,1,1,NEW@<module>@adder.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@payloads_change_wallpaper.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_computer_specs.py_slice.py|T:Benign|P:Benign || NEW@<module>@payloads_grab_wifi.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@payloads_mini_worm.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_reverse_shell.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
parvox,6,5aad2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,1,1,1,NEW@<module>@adder.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Undetermined
parvox,7,ac111,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<module>@adder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@output_virus.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@parvox_funcs.py_slice.py|T:Benign|P:Benign
parvox,8,bc1e1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,6,6,1,1,NEW@<module>@adder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_change_wallpaper.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@payloads_computer_specs.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@payloads_grab_wifi.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@payloads_reverse_shell.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
parvox,9,e22d0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware,1,bc042,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@sendmail.py_slice.py|T:Undetermined|P:Undetermined
python-malware,2,b6106,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
python-malware,5,28b65,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@sendmail.py_slice.py|T:Undetermined|P:Undetermined
python-malware,7,09b46,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware,8,22dee,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware,9,2c321,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
