repo_name,slice_id,first_commit_num,first_commit,first_state,first_cf_commit_num,first_cf_commit,first_cf_state,starts_as_cf,timeline_len,cf_occurrence_count,cf_commit_nums,cf_commits,state_path,timeline,has_cf
fractum,<module>@src_utils_integrity.py_slice.py,18,ac666,Benign,,,,0,10,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign -> 24(44901):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign -> 27(0a0fe):Benign,0
fractum,<module>@test_fuzzing.py_slice.py,10,27a02,Benign,,,,0,1,0,,,Benign,10(27a02):Benign,0
fractum,<module>@test_performance.py_slice.py,9,27a43,Benign,,,,0,2,0,,,Benign -> Benign,9(27a43):Benign -> 10(27a02):Benign,0
fractum,<module>@test_security.py_slice.py,10,27a02,Benign,,,,0,1,0,,,Benign,10(27a02):Benign,0
fractum,<module>@tests_test_fuzzing.py_slice.py,12,ca548,Benign,,,,0,13,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign -> 18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign,0
fractum,<module>@tests_test_performance.py_slice.py,11,856ac,Benign,,,,0,17,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,11(856ac):Benign -> 12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign -> 18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign -> 24(44901):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign -> 27(0a0fe):Benign,0
fractum,<module>@tests_test_security.py_slice.py,12,ca548,Benign,,,,0,13,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign -> 18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign,0
fractum,decrypt@src___init__.py_slice.py,0,03454,Benign,,,,0,18,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(03454):Benign -> 1(07303):Benign -> 2(e2d66):Benign -> 3(ddbef):Benign -> 4(3bc3e):Benign -> 5(95454):Benign -> 6(d1a27):Benign -> 7(34da1):Benign -> 8(25bd4):Benign -> 9(27a43):Benign -> 10(27a02):Benign -> 11(856ac):Benign -> 12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign,0
fractum,decrypt@src_cli_commands.py_slice.py,18,ac666,Benign,,,,0,10,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign -> 24(44901):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign -> 27(0a0fe):Benign,0
fractum,encrypt@src___init__.py_slice.py,0,03454,Benign,,,,0,18,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(03454):Benign -> 1(07303):Benign -> 2(e2d66):Benign -> 3(ddbef):Benign -> 4(3bc3e):Benign -> 5(95454):Benign -> 6(d1a27):Benign -> 7(34da1):Benign -> 8(25bd4):Benign -> 9(27a43):Benign -> 10(27a02):Benign -> 11(856ac):Benign -> 12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign,0
fractum,encrypt@src_cli_commands.py_slice.py,18,ac666,Benign,,,,0,10,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign -> 24(44901):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign -> 27(0a0fe):Benign,0
fractum,secure_string@src___init__.py_slice.py,3,ddbef,Undetermined,,,,0,6,0,,,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,3(ddbef):Undetermined -> 4(3bc3e):Undetermined -> 5(95454):Undetermined -> 6(d1a27):Undetermined -> 7(34da1):Undetermined -> 8(25bd4):Undetermined,0
fractum,secure_string@src_crypto_memory.py_slice.py,18,ac666,Benign,,,,0,5,0,,,Benign -> Benign -> Benign -> Benign -> Benign,18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign,0
fractum,setUpClass@test_performance.py_slice.py,9,27a43,Benign,,,,0,2,0,,,Benign -> Benign,9(27a43):Benign -> 10(27a02):Benign,0
fractum,setUpClass@tests_test_performance.py_slice.py,11,856ac,Benign,,,,0,17,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,11(856ac):Benign -> 12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign -> 18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign -> 24(44901):Benign -> 25(d877b):Benign -> 26(7f1f4):Benign -> 27(0a0fe):Benign,0
fractum,verify@src___init__.py_slice.py,0,03454,Benign,,,,0,18,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(03454):Benign -> 1(07303):Benign -> 2(e2d66):Benign -> 3(ddbef):Benign -> 4(3bc3e):Benign -> 5(95454):Benign -> 6(d1a27):Benign -> 7(34da1):Benign -> 8(25bd4):Benign -> 9(27a43):Benign -> 10(27a02):Benign -> 11(856ac):Benign -> 12(ca548):Benign -> 13(38f33):Benign -> 14(b68f7):Benign -> 15(e809d):Benign -> 16(02b12):Benign -> 17(3e7f3):Benign,0
fractum,verify@src_cli_commands.py_slice.py,18,ac666,Benign,,,,0,6,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(ac666):Benign -> 19(1e961):Benign -> 20(81222):Benign -> 21(600e8):Benign -> 22(43ecf):Benign -> 23(a3339):Benign,0
generic-users,<module>@library_users_from_yaml.py_slice.py,0,69184,Benign,,,,0,1,0,,,Benign,0(69184):Benign,0
homelab,<module>@configure.py_slice.py,33,8f701,Benign,,,,0,17,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Benign -> Benign -> Undetermined -> Benign -> Benign -> Benign,33(8f701):Benign -> 34(b39e0):Benign -> 35(e59ed):Benign -> 36(55c62):Benign -> 37(ce5e1):Benign -> 38(09a04):Benign -> 39(ede47):Benign -> 40(36853):Undetermined -> 41(44976):Undetermined -> 42(03ee0):Undetermined -> 43(80613):Undetermined -> 44(6cc42):Benign -> 45(59a12):Benign -> 46(d72e3):Undetermined -> 47(e27ec):Benign -> 48(de6fc):Benign -> 49(7a42f):Benign,0
homelab,<module>@infra_scripts_reset.py_slice.py,0,19ec3,Undetermined,,,,0,21,0,,,Undetermined -> Benign -> Undetermined -> Undetermined -> Undetermined -> Benign -> Undetermined -> Benign -> Benign -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Benign -> Benign -> Undetermined -> Benign -> Benign -> Benign -> Benign,0(19ec3):Undetermined -> 1(96df8):Benign -> 2(8f73f):Undetermined -> 3(1b822):Undetermined -> 4(d54da):Undetermined -> 5(8569d):Benign -> 6(f87a9):Undetermined -> 7(3f2a9):Benign -> 8(1a1cc):Benign -> 9(6f117):Undetermined -> 10(05d11):Undetermined -> 11(ddce8):Undetermined -> 12(e477d):Undetermined -> 13(87411):Undetermined -> 14(431d6):Benign -> 15(1011a):Benign -> 16(03651):Undetermined -> 17(9f33f):Benign -> 18(7dafb):Benign -> 19(a6e3d):Benign -> 20(7d1dc):Benign,0
homelab,<module>@metal_reset.py_slice.py,21,f4eb2,Benign,,,,0,1,0,,,Benign,21(f4eb2):Benign,0
homelab,<module>@platform_gitea_files_init_gitops_repo.py_slice.py,32,83a33,Benign,,,,0,19,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,32(83a33):Benign -> 33(8f701):Benign -> 34(b39e0):Benign -> 35(e59ed):Benign -> 36(55c62):Benign -> 37(ce5e1):Benign -> 38(09a04):Benign -> 39(ede47):Benign -> 40(36853):Benign -> 41(44976):Benign -> 42(03ee0):Benign -> 43(80613):Benign -> 44(6cc42):Benign -> 45(59a12):Benign -> 46(d72e3):Benign -> 47(e27ec):Benign -> 48(de6fc):Benign -> 49(7a42f):Benign -> 50(166c1):Benign,0
lazywarden,<module>@app_backup.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_bitwarden_client.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_config.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_import_to_bitwarden.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_import_to_keepass.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_main.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_notifications.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_schedule_backup.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@app_secrets_manager.py_slice.py,1,4791d,Benign,,,,0,10,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@scripts_alldecrypt-zip.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@scripts_bitwarden-cli-install.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
lazywarden,<module>@scripts_json-only-decrypt.py_slice.py,0,d47ee,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d47ee):Benign -> 1(4791d):Benign -> 2(23882):Benign -> 3(0ca9d):Benign -> 4(6957e):Benign -> 5(2ef71):Benign -> 6(a2b06):Benign -> 7(9be2a):Benign -> 8(9abff):Benign -> 9(05bfd):Benign -> 10(17901):Benign,0
logalert.py,<module>@logalert.py_slice.py,0,b00c5,Benign,,,,0,9,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(b00c5):Benign -> 1(70046):Benign -> 2(56307):Benign -> 3(18d4b):Benign -> 4(09738):Benign -> 5(d11b5):Benign -> 6(6c173):Benign -> 7(b1c33):Benign -> 8(c35cb):Benign,0
logalert.py,<module>@util.py_slice.py,0,b00c5,Benign,,,,0,9,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(b00c5):Benign -> 1(70046):Benign -> 2(56307):Benign -> 3(18d4b):Benign -> 4(09738):Benign -> 5(d11b5):Benign -> 6(6c173):Benign -> 7(b1c33):Benign -> 8(c35cb):Benign,0
mihome-binary-protocol,<body>@miio.py_slice.py,0,4a12d,Undetermined,,,,0,3,0,,,Undetermined -> Undetermined -> Undetermined,0(4a12d):Undetermined -> 1(db5c3):Undetermined -> 2(c53d1):Undetermined,0
mihome-binary-protocol,<module>@miio.py_slice.py,0,4a12d,Benign,,,,0,3,0,,,Benign -> Benign -> Benign,0(4a12d):Benign -> 1(db5c3):Benign -> 2(c53d1):Benign,0
mintotp,<module>@setup.py_slice.py,3,9584f,Benign,,,,0,9,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,3(9584f):Benign -> 4(d801e):Benign -> 5(3b101):Benign -> 6(8dbd2):Benign -> 7(fd823):Benign -> 8(ab50a):Benign -> 9(9664a):Benign -> 10(c00f2):Benign -> 11(0307b):Benign,0
nesa,<body>@demo_modules_callbacks.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<body>@download-model.py_slice.py,15,464e6,Benign,,,,0,1,0,,,Benign,15(464e6):Benign,0
nesa,<body>@modules_callbacks.py_slice.py,15,464e6,Benign,,,,0,3,0,,,Benign -> Benign -> Benign,15(464e6):Benign -> 16(9cf88):Benign -> 17(eec5f):Benign,0
nesa,<body>@modules_llamacpp_model.py_slice.py,15,464e6,Benign,,,,0,3,0,,,Benign -> Benign -> Benign,15(464e6):Benign -> 16(9cf88):Benign -> 17(eec5f):Benign,0
nesa,<body>@webui_download-model.py_slice.py,4,eceac,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,4(eceac):Benign -> 5(9dd23):Benign -> 6(20e4b):Benign -> 7(841c8):Benign -> 8(2da12):Benign -> 9(37178):Benign -> 10(23e02):Benign -> 11(d1511):Benign -> 12(b0295):Benign -> 13(a7ed7):Benign -> 14(a641f):Benign,0
nesa,<body>@webui_modules_callbacks.py_slice.py,4,eceac,Benign,,,,0,11,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,4(eceac):Benign -> 5(9dd23):Benign -> 6(20e4b):Benign -> 7(841c8):Benign -> 8(2da12):Benign -> 9(37178):Benign -> 10(23e02):Benign -> 11(d1511):Benign -> 12(b0295):Benign -> 13(a7ed7):Benign -> 14(a641f):Benign,0
nesa,<body>@webui_modules_llamacpp_model.py_slice.py,4,eceac,Benign,,,,0,1,0,,,Benign,4(eceac):Benign,0
nesa,<body>@webui_modules_training.py_slice.py,4,eceac,Benign,,,,0,1,0,,,Benign,4(eceac):Benign,0
nesa,<module>@demo_installer.py_slice.py,22,bc97a,Benign,,,,0,1,0,,,Benign,22(bc97a):Benign,0
nesa,<module>@demo_modules_chat.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<module>@demo_modules_evaluate.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<module>@demo_modules_github.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<module>@demo_modules_html_generator.py_slice.py,18,72ecf,Benign,,,,0,26,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign -> 43(04255):Benign,0
nesa,<module>@demo_modules_metadata_gguf.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<module>@demo_modules_models.py_slice.py,18,72ecf,Benign,,,,0,26,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign -> 43(04255):Benign,0
nesa,<module>@demo_modules_models_settings.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
nesa,<module>@demo_modules_presets.py_slice.py,18,72ecf,Benign,,,,0,25,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(72ecf):Benign -> 19(35546):Benign -> 20(28b47):Benign -> 21(a6948):Benign -> 22(bc97a):Benign -> 23(fae5b):Benign -> 24(0da76):Benign -> 25(5309b):Benign -> 26(f4027):Benign -> 27(321b1):Benign -> 28(c13cf):Benign -> 29(dcc6d):Benign -> 30(a29c0):Benign -> 31(1185b):Benign -> 32(48e59):Benign -> 33(81592):Benign -> 34(1dd05):Benign -> 35(50685):Benign -> 36(dcf05):Benign -> 37(10514):Benign -> 38(0a7b5):Benign -> 39(3d4e8):Benign -> 40(6f392):Benign -> 41(bc571):Benign -> 42(33a8f):Benign,0
